0.13043	0.33528	0.65129	1.0238	1.3884	1.6821	1.8541	1.8746	1.7401	1.4738	1.1219	0.74508	0.40857	0.17055	0.072164
0.13043	0.33528	0.65129	1.0238	1.3884	1.6821	1.8541	1.8746	1.7401	1.4738	1.1219	0.74508	0.40857	0.17055	0.072164
0.18935	0.4174	0.74241	1.1082	1.4515	1.7129	1.8473	1.8314	1.668	1.3853	1.0322	0.66973	0.36061	0.15827	0.09769
0.32754	0.61163	0.9591	1.3099	1.6033	1.7886	1.8338	1.731	1.4981	1.1752	0.81832	0.48904	0.24434	0.12651	0.15594
1.5607	1.2469	0.88657	0.54211	0.27303	0.12588	0.12609	0.27363	0.54299	0.88759	1.2478	1.5615	1.7742	1.8493	1.7738
1.4852	1.1726	0.82633	0.50632	0.2679	0.15228	0.17946	0.34474	0.61955	0.95636	1.2969	1.5824	1.7634	1.8086	1.7102
1.2241	0.87859	0.55032	0.29603	0.15968	0.16485	0.31065	0.57186	0.90333	1.2477	1.5455	1.7452	1.8123	1.7351	1.527
0.8732	0.4884	0.18828	0.024733	0.026043	0.19198	0.49385	0.87946	1.2821	1.6323	1.8693	1.9522	1.8667	1.6276	1.2761
0.8732	0.4884	0.18828	0.024733	0.026043	0.19198	0.49385	0.87946	1.2821	1.6323	1.8693	1.9522	1.8667	1.6276	1.2761
0.86794	0.48515	0.1876	0.026743	0.030395	0.19792	0.50036	0.88541	1.2865	1.6343	1.8686	1.9489	1.8614	1.6212	1.2698
0.86794	0.48515	0.1876	0.026743	0.030395	0.19792	0.50036	0.88541	1.2865	1.6343	1.8686	1.9489	1.8614	1.6212	1.2698
0.13043	0.33528	0.65129	1.0238	1.3884	1.6821	1.8541	1.8746	1.7401	1.4738	1.1219	0.74508	0.40857	0.17055	0.072164
0.13043	0.33528	0.65129	1.0238	1.3884	1.6821	1.8541	1.8746	1.7401	1.4738	1.1219	0.74508	0.40857	0.17055	0.072164
0.30718	0.58164	0.92466	1.2769	1.5775	1.7745	1.8338	1.7451	1.5238	1.2082	0.85276	0.51903	0.26469	0.13371	0.14874
0.35699	0.65502	1.0089	1.3575	1.6405	1.809	1.8338	1.7106	1.4608	1.1276	0.7685	0.44566	0.21489	0.11609	0.16636
0.47624	0.84009	1.2278	1.5724	1.8142	1.9114	1.8473	1.6329	1.3053	0.9211	0.54678	0.24704	0.073726	0.05679	0.19917
1.2241	0.87859	0.55032	0.29603	0.15968	0.16485	0.31065	0.57186	0.90333	1.2477	1.5455	1.7452	1.8123	1.7351	1.527
0.87678	0.49818	0.20256	0.041054	0.041578	0.20404	0.50036	0.87929	1.2753	1.62	1.8536	1.9359	1.8526	1.6181	1.2729
0.8732	0.4884	0.18828	0.024733	0.026043	0.19198	0.49385	0.87946	1.2821	1.6323	1.8693	1.9522	1.8667	1.6276	1.2761
0.86794	0.48515	0.1876	0.026743	0.030395	0.19792	0.50036	0.88541	1.2865	1.6343	1.8686	1.9489	1.8614	1.6212	1.2698
0.57719	0.31302	0.16385	0.15549	0.28937	0.54234	0.87067	1.2176	1.5231	1.7344	1.8149	1.7508	1.553	1.2559	0.91069
0.57719	0.31302	0.16385	0.15549	0.28937	0.54234	0.87067	1.2176	1.5231	1.7344	1.8149	1.7508	1.553	1.2559	0.91069
0.86794	0.48515	0.1876	0.026743	0.030395	0.19792	0.50036	0.88541	1.2865	1.6343	1.8686	1.9489	1.8614	1.6212	1.2698
0.13043	0.33528	0.65129	1.0238	1.3884	1.6821	1.8541	1.8746	1.7401	1.4738	1.1219	0.74508	0.40857	0.17055	0.072164
0.30718	0.58164	0.92466	1.2769	1.5775	1.7745	1.8338	1.7451	1.5238	1.2082	0.85276	0.51903	0.26469	0.13371	0.14874
0.35699	0.65502	1.0089	1.3575	1.6405	1.809	1.8338	1.7106	1.4608	1.1276	0.7685	0.44566	0.21489	0.11609	0.16636
0.47624	0.84009	1.2278	1.5724	1.8142	1.9114	1.8473	1.6329	1.3053	0.9211	0.54678	0.24704	0.073726	0.05679	0.19917
0.75073	1.0532	1.3428	1.5692	1.6935	1.6941	1.5709	1.3452	1.056	0.75339	0.48963	0.31033	0.24651	0.30919	0.48755
0.92063	1.2036	1.4475	1.6103	1.6638	1.5988	1.4264	1.1765	0.89232	0.62298	0.41505	0.30449	0.31041	0.43179	0.64764
0.87678	0.49818	0.20256	0.041054	0.041578	0.20404	0.50036	0.87929	1.2753	1.62	1.8536	1.9359	1.8526	1.6181	1.2729
0.86794	0.48515	0.1876	0.026743	0.030395	0.19792	0.50036	0.88541	1.2865	1.6343	1.8686	1.9489	1.8614	1.6212	1.2698
0.57719	0.31302	0.16385	0.15549	0.28937	0.54234	0.87067	1.2176	1.5231	1.7344	1.8149	1.7508	1.553	1.2559	0.91069
0.57719	0.31302	0.16385	0.15549	0.28937	0.54234	0.87067	1.2176	1.5231	1.7344	1.8149	1.7508	1.553	1.2559	0.91069
0.86794	0.48515	0.1876	0.026743	0.030395	0.19792	0.50036	0.88541	1.2865	1.6343	1.8686	1.9489	1.8614	1.6212	1.2698
0.13043	0.33528	0.65129	1.0238	1.3884	1.6821	1.8541	1.8746	1.7401	1.4738	1.1219	0.74508	0.40857	0.17055	0.072164
0.13043	0.33528	0.65129	1.0238	1.3884	1.6821	1.8541	1.8746	1.7401	1.4738	1.1219	0.74508	0.40857	0.17055	0.072164
0.17349	0.43795	0.79582	1.1852	1.5388	1.7955	1.9108	1.8648	1.6656	1.3475	0.9655	0.58571	0.27378	0.083632	0.048158
0.47624	0.84009	1.2278	1.5724	1.8142	1.9114	1.8473	1.6329	1.3053	0.9211	0.54678	0.24704	0.073726	0.05679	0.19917
0.47624	0.84009	1.2278	1.5724	1.8142	1.9114	1.8473	1.6329	1.3053	0.9211	0.54678	0.24704	0.073726	0.05679	0.19917
0.75073	1.0532	1.3428	1.5692	1.6935	1.6941	1.5709	1.3452	1.056	0.75339	0.48963	0.31033	0.24651	0.30919	0.48755
0.96136	1.3278	1.6337	1.8263	1.8723	1.7636	1.5192	1.1811	0.80801	0.46431	0.20945	0.087511	0.11957	0.30008	0.59784
1.5348	3.6599	5.3213	6.2318	6.2338	5.3271	3.6684	1.5446	0.67724	2.6128	3.9275	4.3939	3.9315	2.6201	0.68658
6.5935	13.153	17.607	19.186	17.617	13.17	6.6159	0.91339	8.1156	13.745	16.829	16.834	13.759	8.136	0.93679
0.71269	0.55286	0.46656	0.46873	0.55897	0.7217	0.92876	1.1444	1.3312	1.457	1.5001	1.4528	1.3235	1.1345	0.91842
2.5427	3.9299	4.4683	4.065	2.7898	0.86296	1.3822	3.5575	5.2867	6.271	6.3402	5.4821	3.8453	1.7127	0.54684
0.71269	0.55286	0.46656	0.46873	0.55897	0.7217	0.92876	1.1444	1.3312	1.457	1.5001	1.4528	1.3235	1.1345	0.91842
0.40697	0.4972	0.67058	0.89715	1.1377	1.3507	1.4993	1.5577	1.516	1.3812	1.1768	0.93798	0.70614	0.52133	0.41551
0.13043	0.33528	0.65129	1.0238	1.3884	1.6821	1.8541	1.8746	1.7401	1.4738	1.1219	0.74508	0.40857	0.17055	0.072164
0.13043	0.33528	0.65129	1.0238	1.3884	1.6821	1.8541	1.8746	1.7401	1.4738	1.1219	0.74508	0.40857	0.17055	0.072164
0.13043	0.33528	0.65129	1.0238	1.3884	1.6821	1.8541	1.8746	1.7401	1.4738	1.1219	0.74508	0.40857	0.17055	0.072164
0.13043	0.33528	0.65129	1.0238	1.3884	1.6821	1.8541	1.8746	1.7401	1.4738	1.1219	0.74508	0.40857	0.17055	0.072164
0.57719	0.31302	0.16385	0.15549	0.28937	0.54234	0.87067	1.2176	1.5231	1.7344	1.8149	1.7508	1.553	1.2559	0.91069
0.57719	0.31302	0.16385	0.15549	0.28937	0.54234	0.87067	1.2176	1.5231	1.7344	1.8149	1.7508	1.553	1.2559	0.91069
0.89271	0.51612	0.21941	0.0539	0.048198	0.20329	0.49237	0.86544	1.258	1.6022	1.8384	1.926	1.8496	1.6225	1.2841
0.89271	0.51612	0.21941	0.0539	0.048198	0.20329	0.49237	0.86544	1.258	1.6022	1.8384	1.926	1.8496	1.6225	1.2841
1.5607	1.2469	0.88657	0.54211	0.27303	0.12588	0.12609	0.27363	0.54299	0.88759	1.2478	1.5615	1.7742	1.8493	1.7738
1.661	1.3496	0.97399	0.59908	0.28972	0.09939	0.061009	0.18121	0.43921	0.79039	1.174	1.5238	1.7792	1.8962	1.8543
1.8246	1.6638	1.3844	1.0348	0.67535	0.36828	0.16667	0.10537	0.19498	0.42001	0.74155	1.104	1.4447	1.7047	1.8391
1.8494	1.8528	1.7049	1.4314	1.0796	0.71015	0.38708	0.16621	0.08573	0.15956	0.37493	0.6946	1.0633	1.4173	1.6953
1.4994	1.7787	1.9197	1.8978	1.7169	1.4083	1.0253	0.63414	0.30247	0.087635	0.026778	0.13042	0.38064	0.73418	1.1299
1.4562	1.7152	1.8467	1.828	1.6624	1.3784	1.0253	0.66399	0.35702	0.15744	0.099776	0.19399	0.42379	0.74944	1.1146
0.96136	1.3278	1.6337	1.8263	1.8723	1.7636	1.5192	1.1811	0.80801	0.46431	0.20945	0.087511	0.11957	0.30008	0.59784
0.96136	1.3278	1.6337	1.8263	1.8723	1.7636	1.5192	1.1811	0.80801	0.46431	0.20945	0.087511	0.11957	0.30008	0.59784
0.32128	0.61179	0.96564	1.3217	1.6183	1.8042	1.8473	1.7401	1.5012	1.1718	0.80895	0.47534	0.22868	0.1116	0.14436
0.18935	0.4174	0.74241	1.1082	1.4515	1.7129	1.8473	1.8314	1.668	1.3853	1.0322	0.66973	0.36061	0.15827	0.09769
5.9265	13.05	18.085	20.163	18.924	14.581	7.8868	0.0023112	7.7219	13.937	17.573	18.002	15.149	9.5069	2.0522
17.874	0.00051454	17.704	32.178	40.919	42.415	36.409	23.938	7.1586	11.027	27.476	39.343	44.576	42.271	32.826
17.755	9.8102	0.00028993	9.9788	18.402	23.812	25.274	22.535	16.069	6.993	3.1226	12.529	19.6	23.113	22.46
22.312	22.959	19.467	12.44	3.093	6.9582	15.975	22.399	25.12	23.665	18.288	9.9183	0.0023988	9.7448	17.638
3.4691	7.3457	17.059	23.992	26.946	25.41	19.649	10.66	0.0034555	10.497	19.006	24.06	24.785	21.055	13.515
22.551	20.164	14.459	6.4235	2.5536	10.92	17.229	20.39	19.856	15.72	8.6964	5.2356e-05	8.8654	16.367	21.208
33.67	23.626	9.666	5.7963	20.087	30.736	35.9	34.689	27.31	15.04	6.3264e-05	15.209	27.957	36.041	38.061
0.002347	12.525	23.055	29.769	31.504	27.961	19.752	8.2974	4.4229	16.209	25.024	29.342	28.418	22.411	12.36
25.647	30.057	29.101	22.944	12.65	8.8345e-05	12.819	23.591	30.453	32.218	28.582	20.173	8.4444	4.5747	16.634
